Year,Category,Name,Value,Source_File
2016,Watch,Breitling_Superocean,3800,saat_verileri_son(1).csv
2016,Watch,Cartier_Santos,5200,saat_verileri_son(1).csv
2016,Watch,Cartier_Tank,3100,saat_verileri_son(1).csv
2016,Watch,Casio_G_Shock,70,saat_verileri_son(1).csv
2016,Watch,Grand_Seiko_Snowflake,5800,saat_verileri_son(1).csv
2016,Watch,Hamilton_Khaki_Field,495,saat_verileri_son(1).csv
2016,Watch,Hublot_Big_Bang,13200,saat_verileri_son(1).csv
2016,Watch,IWC_Portugieser,7600,saat_verileri_son(1).csv
2016,Watch,Jaeger_LeCoultre_Reverso,6200,saat_verileri_son(1).csv
2016,Watch,Longines_HydroConquest,1275,saat_verileri_son(1).csv
2016,Watch,Longines_Master_Collection,2300,saat_verileri_son(1).csv
2016,Watch,Nomos_Tangente,2000,saat_verileri_son(1).csv
2016,Watch,Omega_Seamaster_300,4400,saat_verileri_son(1).csv
2016,Watch,Omega_Speedmaster,4700,saat_verileri_son(1).csv
2016,Watch,Oris_Aquis,1950,saat_verileri_son(1).csv
2016,Watch,Panerai_Luminor,7200,saat_verileri_son(1).csv
2016,Watch,Patek_Philippe_Calatrava,20500,saat_verileri_son(1).csv
2016,Watch,Patek_Philippe_Nautilus,30000,saat_verileri_son(1).csv
2016,Watch,Richard_Mille_RM011,130000,saat_verileri_son(1).csv
2016,Watch,Rolex_Datejust,6700,saat_verileri_son(1).csv
2016,Watch,Rolex_Daytona,12400,saat_verileri_son(1).csv
2016,Watch,Rolex_GMT_Master_II,8450,saat_verileri_son(1).csv
2016,Watch,Rolex_Submariner,8550,saat_verileri_son(1).csv
2016,Watch,Seiko_5_Sports,210,saat_verileri_son(1).csv
2016,Watch,Seiko_Prospex,525,saat_verileri_son(1).csv
2016,Watch,TAG_Heuer_Aquaracer,2400,saat_verileri_son(1).csv
2016,Watch,TAG_Heuer_Carrera,3500,saat_verileri_son(1).csv
2016,Watch,TAG_Heuer_Monaco,5500,saat_verileri_son(1).csv
2016,Watch,Tissot_Le_Locle,625,saat_verileri_son(1).csv
2016,Watch,Tudor_Black_Bay,3675,saat_verileri_son(1).csv
2016,Watch,Tudor_Pelagos,4400,saat_verileri_son(1).csv
2016,Watch,Zenith_El_Primero,6700,saat_verileri_son(1).csv
2017,Finance,BIST100_USD,280,finance.csv
2017,Finance,Gold_USD,1257,finance.csv
2017,Finance,Nasdaq_Index,6235,finance.csv
2017,Finance,S&P500_Index,2449,finance.csv
2017,Finance,US_CPI_Index,125.4,finance.csv
2017,Watch,Audemars_Piguet_RoyalOak,17800,saat_verileri_son(1).csv
2017,Watch,Breitling_Navitimer,6200,saat_verileri_son(1).csv
2017,Watch,Breitling_Superocean,4000,saat_verileri_son(1).csv
2017,Watch,Cartier_Santos,5200,saat_verileri_son(1).csv
2017,Watch,Cartier_Tank,3100,saat_verileri_son(1).csv
2017,Watch,Casio_G_Shock,70,saat_verileri_son(1).csv
2017,Watch,Grand_Seiko_Snowflake,5800,saat_verileri_son(1).csv
2017,Watch,Hamilton_Khaki_Field,525,saat_verileri_son(1).csv
2017,Watch,Hublot_Big_Bang,13200,saat_verileri_son(1).csv
2017,Watch,IWC_Portugieser,7600,saat_verileri_son(1).csv
2017,Watch,Jaeger_LeCoultre_Reverso,6200,saat_verileri_son(1).csv
2017,Watch,Longines_HydroConquest,1300,saat_verileri_son(1).csv
2017,Watch,Longines_Master_Collection,2300,saat_verileri_son(1).csv
2017,Watch,Nomos_Tangente,2050,saat_verileri_son(1).csv
2017,Watch,Omega_Seamaster_300,4400,saat_verileri_son(1).csv
2017,Watch,Omega_Speedmaster,5000,saat_verileri_son(1).csv
2017,Watch,Oris_Aquis,1950,saat_verileri_son(1).csv
2017,Watch,Panerai_Luminor,7200,saat_verileri_son(1).csv
2017,Watch,Patek_Philippe_Calatrava,20500,saat_verileri_son(1).csv
2017,Watch,Patek_Philippe_Nautilus,31000,saat_verileri_son(1).csv
2017,Watch,Richard_Mille_RM011,145000,saat_verileri_son(1).csv
2017,Watch,Rolex_Datejust,6700,saat_verileri_son(1).csv
2017,Watch,Rolex_Daytona,12400,saat_verileri_son(1).csv
2017,Watch,Rolex_GMT_Master_II,8450,saat_verileri_son(1).csv
2017,Watch,Rolex_Submariner,8550,saat_verileri_son(1).csv
2017,Watch,Seiko_5_Sports,220,saat_verileri_son(1).csv
2017,Watch,Seiko_Prospex,525,saat_verileri_son(1).csv
2017,Watch,TAG_Heuer_Aquaracer,2500,saat_verileri_son(1).csv
2017,Watch,TAG_Heuer_Carrera,3600,saat_verileri_son(1).csv
2017,Watch,TAG_Heuer_Monaco,5500,saat_verileri_son(1).csv
2017,Watch,Tissot_Le_Locle,650,saat_verileri_son(1).csv
2017,Watch,Tudor_Black_Bay,3675,saat_verileri_son(1).csv
2017,Watch,Tudor_Pelagos,4400,saat_verileri_son(1).csv
2017,Watch,Zenith_El_Primero,6700,saat_verileri_son(1).csv
2018,Finance,BIST100_USD,200,finance.csv
2018,Finance,Gold_USD,1268,finance.csv
2018,Finance,Nasdaq_Index,7425,finance.csv
2018,Finance,S&P500_Index,2746,finance.csv
2018,Finance,US_CPI_Index,128.5,finance.csv
2018,Watch,Audemars_Piguet_RoyalOak,19200,saat_verileri_son(1).csv
2018,Watch,Breitling_Navitimer,7500,saat_verileri_son(1).csv
2018,Watch,Breitling_Superocean,4200,saat_verileri_son(1).csv
2018,Watch,Cartier_Santos,6000,saat_verileri_son(1).csv
2018,Watch,Cartier_Tank,3300,saat_verileri_son(1).csv
2018,Watch,Casio_G_Shock,75,saat_verileri_son(1).csv
2018,Watch,Grand_Seiko_Snowflake,5800,saat_verileri_son(1).csv
2018,Watch,Hamilton_Khaki_Field,545,saat_verileri_son(1).csv
2018,Watch,Hublot_Big_Bang,13600,saat_verileri_son(1).csv
2018,Watch,IWC_Portugieser,7900,saat_verileri_son(1).csv
2018,Watch,Jaeger_LeCoultre_Reverso,6400,saat_verileri_son(1).csv
2018,Watch,Longines_HydroConquest,1500,saat_verileri_son(1).csv
2018,Watch,Longines_Master_Collection,2400,saat_verileri_son(1).csv
2018,Watch,Nomos_Tangente,2100,saat_verileri_son(1).csv
2018,Watch,Omega_Seamaster_300,4800,saat_verileri_son(1).csv
2018,Watch,Omega_Speedmaster,5250,saat_verileri_son(1).csv
2018,Watch,Oris_Aquis,2100,saat_verileri_son(1).csv
2018,Watch,Panerai_Luminor,7500,saat_verileri_son(1).csv
2018,Watch,Patek_Philippe_Calatrava,20500,saat_verileri_son(1).csv
2018,Watch,Patek_Philippe_Nautilus,32500,saat_verileri_son(1).csv
2018,Watch,Richard_Mille_RM011,150000,saat_verileri_son(1).csv
2018,Watch,Rolex_Datejust,6700,saat_verileri_son(1).csv
2018,Watch,Rolex_Daytona,12400,saat_verileri_son(1).csv
2018,Watch,Rolex_GMT_Master_II,9250,saat_verileri_son(1).csv
2018,Watch,Rolex_Submariner,8550,saat_verileri_son(1).csv
2018,Watch,Seiko_5_Sports,225,saat_verileri_son(1).csv
2018,Watch,Seiko_Prospex,525,saat_verileri_son(1).csv
2018,Watch,TAG_Heuer_Aquaracer,2600,saat_verileri_son(1).csv
2018,Watch,TAG_Heuer_Carrera,3600,saat_verileri_son(1).csv
2018,Watch,TAG_Heuer_Monaco,5900,saat_verileri_son(1).csv
2018,Watch,Tissot_Le_Locle,650,saat_verileri_son(1).csv
2018,Watch,Tudor_Black_Bay,3800,saat_verileri_son(1).csv
2018,Watch,Tudor_Pelagos,4400,saat_verileri_son(1).csv
2018,Watch,Zenith_El_Primero,7100,saat_verileri_son(1).csv
2019,Finance,BIST100_USD,180,finance.csv
2019,Finance,Gold_USD,1392,finance.csv
2019,Finance,Nasdaq_Index,7940,finance.csv
2019,Finance,S&P500_Index,2913,finance.csv
2019,Finance,US_CPI_Index,130.8,finance.csv
2019,Watch,Audemars_Piguet_RoyalOak,20400,saat_verileri_son(1).csv
2019,Watch,Breitling_Navitimer,7900,saat_verileri_son(1).csv
2019,Watch,Breitling_Superocean,4300,saat_verileri_son(1).csv
2019,Watch,Cartier_Santos,6200,saat_verileri_son(1).csv
2019,Watch,Cartier_Tank,3500,saat_verileri_son(1).csv
2019,Watch,Casio_G_Shock,75,saat_verileri_son(1).csv
2019,Watch,Grand_Seiko_Snowflake,5800,saat_verileri_son(1).csv
2019,Watch,Hamilton_Khaki_Field,575,saat_verileri_son(1).csv
2019,Watch,Hublot_Big_Bang,14000,saat_verileri_son(1).csv
2019,Watch,IWC_Portugieser,8100,saat_verileri_son(1).csv
2019,Watch,Jaeger_LeCoultre_Reverso,6700,saat_verileri_son(1).csv
2019,Watch,Longines_HydroConquest,1600,saat_verileri_son(1).csv
2019,Watch,Longines_Master_Collection,2450,saat_verileri_son(1).csv
2019,Watch,Nomos_Tangente,2150,saat_verileri_son(1).csv
2019,Watch,Omega_Seamaster_300,5000,saat_verileri_son(1).csv
2019,Watch,Omega_Speedmaster,5350,saat_verileri_son(1).csv
2019,Watch,Oris_Aquis,2200,saat_verileri_son(1).csv
2019,Watch,Panerai_Luminor,7700,saat_verileri_son(1).csv
2019,Watch,Patek_Philippe_Calatrava,21500,saat_verileri_son(1).csv
2019,Watch,Patek_Philippe_Nautilus,33200,saat_verileri_son(1).csv
2019,Watch,Richard_Mille_RM011,155000,saat_verileri_son(1).csv
2019,Watch,Rolex_Datejust,7050,saat_verileri_son(1).csv
2019,Watch,Rolex_Daytona,13150,saat_verileri_son(1).csv
2019,Watch,Rolex_GMT_Master_II,9250,saat_verileri_son(1).csv
2019,Watch,Rolex_Submariner,8950,saat_verileri_son(1).csv
2019,Watch,Seiko_5_Sports,275,saat_verileri_son(1).csv
2019,Watch,Seiko_Prospex,550,saat_verileri_son(1).csv
2019,Watch,TAG_Heuer_Aquaracer,2700,saat_verileri_son(1).csv
2019,Watch,TAG_Heuer_Carrera,3700,saat_verileri_son(1).csv
2019,Watch,TAG_Heuer_Monaco,6100,saat_verileri_son(1).csv
2019,Watch,Tissot_Le_Locle,675,saat_verileri_son(1).csv
2019,Watch,Tudor_Black_Bay,3900,saat_verileri_son(1).csv
2019,Watch,Tudor_Pelagos,4575,saat_verileri_son(1).csv
2019,Watch,Zenith_El_Primero,7700,saat_verileri_son(1).csv
2020,Finance,BIST100_USD,160,finance.csv
2020,Finance,Gold_USD,1770,finance.csv
2020,Finance,Nasdaq_Index,10200,finance.csv
2020,Finance,S&P500_Index,3217,finance.csv
2020,Finance,US_CPI_Index,132.5,finance.csv
2020,Watch,Audemars_Piguet_RoyalOak,22900,saat_verileri_son(1).csv
2020,Watch,Breitling_Navitimer,8300,saat_verileri_son(1).csv
2020,Watch,Breitling_Superocean,4300,saat_verileri_son(1).csv
2020,Watch,Cartier_Santos,6200,saat_verileri_son(1).csv
2020,Watch,Cartier_Tank,4000,saat_verileri_son(1).csv
2020,Watch,Casio_G_Shock,80,saat_verileri_son(1).csv
2020,Watch,Grand_Seiko_Snowflake,5800,saat_verileri_son(1).csv
2020,Watch,Hamilton_Khaki_Field,575,saat_verileri_son(1).csv
2020,Watch,Hublot_Big_Bang,14500,saat_verileri_son(1).csv
2020,Watch,IWC_Portugieser,8400,saat_verileri_son(1).csv
2020,Watch,Jaeger_LeCoultre_Reverso,7100,saat_verileri_son(1).csv
2020,Watch,Longines_HydroConquest,1600,saat_verileri_son(1).csv
2020,Watch,Longines_Master_Collection,2450,saat_verileri_son(1).csv
2020,Watch,Nomos_Tangente,2150,saat_verileri_son(1).csv
2020,Watch,Omega_Seamaster_300,5200,saat_verileri_son(1).csv
2020,Watch,Omega_Speedmaster,5500,saat_verileri_son(1).csv
2020,Watch,Oris_Aquis,2200,saat_verileri_son(1).csv
2020,Watch,Panerai_Luminor,7700,saat_verileri_son(1).csv
2020,Watch,Patek_Philippe_Calatrava,24600,saat_verileri_son(1).csv
2020,Watch,Patek_Philippe_Nautilus,33700,saat_verileri_son(1).csv
2020,Watch,Richard_Mille_RM011,165000,saat_verileri_son(1).csv
2020,Watch,Rolex_Datejust,7050,saat_verileri_son(1).csv
2020,Watch,Rolex_Daytona,13150,saat_verileri_son(1).csv
2020,Watch,Rolex_GMT_Master_II,9500,saat_verileri_son(1).csv
2020,Watch,Rolex_Submariner,9150,saat_verileri_son(1).csv
2020,Watch,Seiko_5_Sports,295,saat_verileri_son(1).csv
2020,Watch,Seiko_Prospex,575,saat_verileri_son(1).csv
2020,Watch,TAG_Heuer_Aquaracer,2800,saat_verileri_son(1).csv
2020,Watch,TAG_Heuer_Carrera,3700,saat_verileri_son(1).csv
2020,Watch,TAG_Heuer_Monaco,6350,saat_verileri_son(1).csv
2020,Watch,Tissot_Le_Locle,695,saat_verileri_son(1).csv
2020,Watch,Tudor_Black_Bay,3950,saat_verileri_son(1).csv
2020,Watch,Tudor_Pelagos,4575,saat_verileri_son(1).csv
2020,Watch,Zenith_El_Primero,8400,saat_verileri_son(1).csv
2021,Finance,BIST100_USD,150,finance.csv
2021,Finance,Gold_USD,1799,finance.csv
2021,Finance,Nasdaq_Index,14370,finance.csv
2021,Finance,S&P500_Index,4273,finance.csv
2021,Finance,US_CPI_Index,138.7,finance.csv
2021,Watch,Audemars_Piguet_RoyalOak,24800,saat_verileri_son(1).csv
2021,Watch,Breitling_Navitimer,8700,saat_verileri_son(1).csv
2021,Watch,Breitling_Superocean,4500,saat_verileri_son(1).csv
2021,Watch,Cartier_Santos,6500,saat_verileri_son(1).csv
2021,Watch,Cartier_Tank,4200,saat_verileri_son(1).csv
2021,Watch,Casio_G_Shock,85,saat_verileri_son(1).csv
2021,Watch,Grand_Seiko_Snowflake,5800,saat_verileri_son(1).csv
2021,Watch,Hamilton_Khaki_Field,595,saat_verileri_son(1).csv
2021,Watch,Hublot_Big_Bang,14800,saat_verileri_son(1).csv
2021,Watch,IWC_Portugieser,8600,saat_verileri_son(1).csv
2021,Watch,Jaeger_LeCoultre_Reverso,8500,saat_verileri_son(1).csv
2021,Watch,Longines_HydroConquest,1700,saat_verileri_son(1).csv
2021,Watch,Longines_Master_Collection,2550,saat_verileri_son(1).csv
2021,Watch,Nomos_Tangente,2200,saat_verileri_son(1).csv
2021,Watch,Omega_Seamaster_300,5400,saat_verileri_son(1).csv
2021,Watch,Omega_Speedmaster,6300,saat_verileri_son(1).csv
2021,Watch,Oris_Aquis,2300,saat_verileri_son(1).csv
2021,Watch,Panerai_Luminor,8400,saat_verileri_son(1).csv
2021,Watch,Patek_Philippe_Calatrava,24600,saat_verileri_son(1).csv
2021,Watch,Patek_Philippe_Nautilus,34890,saat_verileri_son(1).csv
2021,Watch,Richard_Mille_RM011,175000,saat_verileri_son(1).csv
2021,Watch,Rolex_Datejust,7050,saat_verileri_son(1).csv
2021,Watch,Rolex_Daytona,13150,saat_verileri_son(1).csv
2021,Watch,Rolex_GMT_Master_II,9500,saat_verileri_son(1).csv
2021,Watch,Rolex_Submariner,9150,saat_verileri_son(1).csv
2021,Watch,Seiko_5_Sports,310,saat_verileri_son(1).csv
2021,Watch,Seiko_Prospex,625,saat_verileri_son(1).csv
2021,Watch,TAG_Heuer_Aquaracer,3000,saat_verileri_son(1).csv
2021,Watch,TAG_Heuer_Carrera,3900,saat_verileri_son(1).csv
2021,Watch,TAG_Heuer_Monaco,6700,saat_verileri_son(1).csv
2021,Watch,Tissot_Le_Locle,725,saat_verileri_son(1).csv
2021,Watch,Tissot_PRX,375,saat_verileri_son(1).csv
2021,Watch,Tudor_Black_Bay,3950,saat_verileri_son(1).csv
2021,Watch,Tudor_Pelagos,4575,saat_verileri_son(1).csv
2021,Watch,Zenith_El_Primero,9000,saat_verileri_son(1).csv
2022,Finance,BIST100_USD,180,finance.csv
2022,Finance,Gold_USD,1800,finance.csv
2022,Finance,Nasdaq_Index,12200,finance.csv
2022,Finance,S&P500_Index,4100,finance.csv
2022,Finance,US_CPI_Index,149.8,finance.csv
2022,Watch,Audemars_Piguet_RoyalOak,26600,saat_verileri_son(1).csv
2022,Watch,Breitling_Navitimer,9100,saat_verileri_son(1).csv
2022,Watch,Breitling_Superocean,4700,saat_verileri_son(1).csv
2022,Watch,Cartier_Santos,7000,saat_verileri_son(1).csv
2022,Watch,Cartier_Tank,4500,saat_verileri_son(1).csv
2022,Watch,Casio_G_Shock,90,saat_verileri_son(1).csv
2022,Watch,Grand_Seiko_Snowflake,6000,saat_verileri_son(1).csv
2022,Watch,Hamilton_Khaki_Field,645,saat_verileri_son(1).csv
2022,Watch,Hublot_Big_Bang,15100,saat_verileri_son(1).csv
2022,Watch,IWC_Portugieser,8800,saat_verileri_son(1).csv
2022,Watch,Jaeger_LeCoultre_Reverso,9200,saat_verileri_son(1).csv
2022,Watch,Longines_HydroConquest,1775,saat_verileri_son(1).csv
2022,Watch,Longines_Master_Collection,2650,saat_verileri_son(1).csv
2022,Watch,Nomos_Tangente,2300,saat_verileri_son(1).csv
2022,Watch,Omega_Seamaster_300,5400,saat_verileri_son(1).csv
2022,Watch,Omega_Speedmaster,6400,saat_verileri_son(1).csv
2022,Watch,Oris_Aquis,2450,saat_verileri_son(1).csv
2022,Watch,Panerai_Luminor,8800,saat_verileri_son(1).csv
2022,Watch,Patek_Philippe_Calatrava,28500,saat_verileri_son(1).csv
2022,Watch,Richard_Mille_RM011,185000,saat_verileri_son(1).csv
2022,Watch,Rolex_Datejust,7750,saat_verileri_son(1).csv
2022,Watch,Rolex_Daytona,14550,saat_verileri_son(1).csv
2022,Watch,Rolex_GMT_Master_II,10550,saat_verileri_son(1).csv
2022,Watch,Rolex_Submariner,10100,saat_verileri_son(1).csv
2022,Watch,Seiko_5_Sports,325,saat_verileri_son(1).csv
2022,Watch,Seiko_Prospex,650,saat_verileri_son(1).csv
2022,Watch,TAG_Heuer_Aquaracer,3200,saat_verileri_son(1).csv
2022,Watch,TAG_Heuer_Carrera,4100,saat_verileri_son(1).csv
2022,Watch,TAG_Heuer_Monaco,7000,saat_verileri_son(1).csv
2022,Watch,Tissot_Le_Locle,750,saat_verileri_son(1).csv
2022,Watch,Tissot_PRX,395,saat_verileri_son(1).csv
2022,Watch,Tudor_Black_Bay,4125,saat_verileri_son(1).csv
2022,Watch,Tudor_Pelagos,4725,saat_verileri_son(1).csv
2022,Watch,Zenith_El_Primero,9500,saat_verileri_son(1).csv
2023,Finance,BIST100_USD,280,finance.csv
2023,Finance,Gold_USD,1940,finance.csv
2023,Finance,Nasdaq_Index,13800,finance.csv
2023,Finance,S&P500_Index,4500,finance.csv
2023,Finance,US_CPI_Index,155.9,finance.csv
2023,Watch,Audemars_Piguet_RoyalOak,27800,saat_verileri_son(1).csv
2023,Watch,Breitling_Navitimer,9300,saat_verileri_son(1).csv
2023,Watch,Breitling_Superocean,5000,saat_verileri_son(1).csv
2023,Watch,Cartier_Santos,7300,saat_verileri_son(1).csv
2023,Watch,Cartier_Tank,4800,saat_verileri_son(1).csv
2023,Watch,Casio_G_Shock,95,saat_verileri_son(1).csv
2023,Watch,Grand_Seiko_Snowflake,6200,saat_verileri_son(1).csv
2023,Watch,Hamilton_Khaki_Field,725,saat_verileri_son(1).csv
2023,Watch,Hublot_Big_Bang,15700,saat_verileri_son(1).csv
2023,Watch,IWC_Portugieser,9000,saat_verileri_son(1).csv
2023,Watch,Jaeger_LeCoultre_Reverso,10300,saat_verileri_son(1).csv
2023,Watch,Longines_HydroConquest,1950,saat_verileri_son(1).csv
2023,Watch,Longines_Master_Collection,2800,saat_verileri_son(1).csv
2023,Watch,Nomos_Tangente,2400,saat_verileri_son(1).csv
2023,Watch,Omega_Seamaster_300,5900,saat_verileri_son(1).csv
2023,Watch,Omega_Speedmaster,7000,saat_verileri_son(1).csv
2023,Watch,Oris_Aquis,2600,saat_verileri_son(1).csv
2023,Watch,Panerai_Luminor,9200,saat_verileri_son(1).csv
2023,Watch,Patek_Philippe_Calatrava,29500,saat_verileri_son(1).csv
2023,Watch,Richard_Mille_RM011,195000,saat_verileri_son(1).csv
2023,Watch,Rolex_Datejust,8000,saat_verileri_son(1).csv
2023,Watch,Rolex_Daytona,15100,saat_verileri_son(1).csv
2023,Watch,Rolex_GMT_Master_II,10700,saat_verileri_son(1).csv
2023,Watch,Rolex_Submariner,10250,saat_verileri_son(1).csv
2023,Watch,Seiko_5_Sports,350,saat_verileri_son(1).csv
2023,Watch,Seiko_Prospex,725,saat_verileri_son(1).csv
2023,Watch,TAG_Heuer_Aquaracer,3400,saat_verileri_son(1).csv
2023,Watch,TAG_Heuer_Carrera,4300,saat_verileri_son(1).csv
2023,Watch,TAG_Heuer_Monaco,7500,saat_verileri_son(1).csv
2023,Watch,Tissot_Le_Locle,795,saat_verileri_son(1).csv
2023,Watch,Tissot_PRX,425,saat_verileri_son(1).csv
2023,Watch,Tudor_Black_Bay,4400,saat_verileri_son(1).csv
2023,Watch,Tudor_Pelagos,4950,saat_verileri_son(1).csv
2023,Watch,Zenith_El_Primero,10000,saat_verileri_son(1).csv
2024,Finance,BIST100_USD,310,finance.csv
2024,Finance,Gold_USD,2300,finance.csv
2024,Finance,Nasdaq_Index,16500,finance.csv
2024,Finance,S&P500_Index,5000,finance.csv
2024,Finance,US_CPI_Index,161.2,finance.csv
2024,Watch,Audemars_Piguet_RoyalOak,28700,saat_verileri_son(1).csv
2024,Watch,Breitling_Navitimer,9550,saat_verileri_son(1).csv
2024,Watch,Breitling_Superocean,5250,saat_verileri_son(1).csv
2024,Watch,Cartier_Santos,7500,saat_verileri_son(1).csv
2024,Watch,Cartier_Tank,4950,saat_verileri_son(1).csv
2024,Watch,Casio_G_Shock,100,saat_verileri_son(1).csv
2024,Watch,Grand_Seiko_Snowflake,6200,saat_verileri_son(1).csv
2024,Watch,Hamilton_Khaki_Field,795,saat_verileri_son(1).csv
2024,Watch,Hublot_Big_Bang,16900,saat_verileri_son(1).csv
2024,Watch,IWC_Portugieser,9100,saat_verileri_son(1).csv
2024,Watch,Jaeger_LeCoultre_Reverso,11000,saat_verileri_son(1).csv
2024,Watch,Longines_HydroConquest,2000,saat_verileri_son(1).csv
2024,Watch,Longines_Master_Collection,3000,saat_verileri_son(1).csv
2024,Watch,Nomos_Tangente,2500,saat_verileri_son(1).csv
2024,Watch,Omega_Seamaster_300,5900,saat_verileri_son(1).csv
2024,Watch,Omega_Speedmaster,7000,saat_verileri_son(1).csv
2024,Watch,Oris_Aquis,2800,saat_verileri_son(1).csv
2024,Watch,Panerai_Luminor,9600,saat_verileri_son(1).csv
2024,Watch,Patek_Philippe_Calatrava,31000,saat_verileri_son(1).csv
2024,Watch,Richard_Mille_RM011,210000,saat_verileri_son(1).csv
2024,Watch,Rolex_Datejust,8000,saat_verileri_son(1).csv
2024,Watch,Rolex_Daytona,15100,saat_verileri_son(1).csv
2024,Watch,Rolex_GMT_Master_II,10700,saat_verileri_son(1).csv
2024,Watch,Rolex_Submariner,10250,saat_verileri_son(1).csv
2024,Watch,Seiko_5_Sports,375,saat_verileri_son(1).csv
2024,Watch,Seiko_Prospex,750,saat_verileri_son(1).csv
2024,Watch,TAG_Heuer_Aquaracer,3600,saat_verileri_son(1).csv
2024,Watch,TAG_Heuer_Carrera,4600,saat_verileri_son(1).csv
2024,Watch,TAG_Heuer_Monaco,7800,saat_verileri_son(1).csv
2024,Watch,Tissot_Le_Locle,825,saat_verileri_son(1).csv
2024,Watch,Tissot_PRX,450,saat_verileri_son(1).csv
2024,Watch,Tudor_Black_Bay,4625,saat_verileri_son(1).csv
2024,Watch,Tudor_Pelagos,5100,saat_verileri_son(1).csv
2024,Watch,Zenith_El_Primero,10400,saat_verileri_son(1).csv
2025,Finance,BIST100_USD,320,finance.csv
2025,Finance,Gold_USD,2500,finance.csv
2025,Finance,Nasdaq_Index,18200,finance.csv
2025,Finance,S&P500_Index,5200,finance.csv
2025,Finance,US_CPI_Index,165.5,finance.csv
2025,Watch,Audemars_Piguet_RoyalOak,30500,saat_verileri_son(1).csv
2025,Watch,Breitling_Navitimer,9800,saat_verileri_son(1).csv
2025,Watch,Breitling_Superocean,5500,saat_verileri_son(1).csv
2025,Watch,Cartier_Santos,7750,saat_verileri_son(1).csv
2025,Watch,Cartier_Tank,5100,saat_verileri_son(1).csv
2025,Watch,Casio_G_Shock,110,saat_verileri_son(1).csv
2025,Watch,Grand_Seiko_Snowflake,6500,saat_verileri_son(1).csv
2025,Watch,Hamilton_Khaki_Field,845,saat_verileri_son(1).csv
2025,Watch,Hublot_Big_Bang,17800,saat_verileri_son(1).csv
2025,Watch,IWC_Portugieser,9250,saat_verileri_son(1).csv
2025,Watch,Jaeger_LeCoultre_Reverso,11800,saat_verileri_son(1).csv
2025,Watch,Longines_HydroConquest,2200,saat_verileri_son(1).csv
2025,Watch,Longines_Master_Collection,3200,saat_verileri_son(1).csv
2025,Watch,Nomos_Tangente,2650,saat_verileri_son(1).csv
2025,Watch,Omega_Seamaster_300,6300,saat_verileri_son(1).csv
2025,Watch,Omega_Speedmaster,7600,saat_verileri_son(1).csv
2025,Watch,Oris_Aquis,2950,saat_verileri_son(1).csv
2025,Watch,Panerai_Luminor,10100,saat_verileri_son(1).csv
2025,Watch,Patek_Philippe_Calatrava,32500,saat_verileri_son(1).csv
2025,Watch,Richard_Mille_RM011,225000,saat_verileri_son(1).csv
2025,Watch,Rolex_Datejust,8250,saat_verileri_son(1).csv
2025,Watch,Rolex_Daytona,15700,saat_verileri_son(1).csv
2025,Watch,Rolex_GMT_Master_II,11150,saat_verileri_son(1).csv
2025,Watch,Rolex_Submariner,10700,saat_verileri_son(1).csv
2025,Watch,Seiko_5_Sports,395,saat_verileri_son(1).csv
2025,Watch,Seiko_Prospex,795,saat_verileri_son(1).csv
2025,Watch,TAG_Heuer_Aquaracer,3800,saat_verileri_son(1).csv
2025,Watch,TAG_Heuer_Carrera,4900,saat_verileri_son(1).csv
2025,Watch,TAG_Heuer_Monaco,8200,saat_verileri_son(1).csv
2025,Watch,Tissot_Le_Locle,875,saat_verileri_son(1).csv
2025,Watch,Tissot_PRX,495,saat_verileri_son(1).csv
2025,Watch,Tudor_Black_Bay,4850,saat_verileri_son(1).csv
2025,Watch,Tudor_Pelagos,5350,saat_verileri_son(1).csv
2025,Watch,Zenith_El_Primero,11200,saat_verileri_son(1).csv
